Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Armenia,ARM,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.15999985,41.27999878,41.84999847,41.63999939,41.27000046,40.97000122,40.68999863,39.97000122,39.49000168,38.81000137,37.77999878,36.52000046,35.11999893,34.04999924,32.79000092,31.37000084,30.15999985,31.70999908,34.13999939,31.63999939,33.13999939,31.34000015,29.04000092,29.94000053,31.22999954,30.76000023,28.30999947,23.39999962,21.69000053,,
American Samoa,ASM,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.440000057,6.110000134,6.210000038,5.920000076,5.739999771,5.940000057,6,5.909999847,6.03000021,5.960000038,5.789999962,5.449999809,4.940000057,4.579999924,4.489999771,4.269999981,4.170000076,4.190000057,4.079999924,4.010000229,3.589999914,3.539999962,3.410000086,3.619999886,3.309999943,3.430000067,3.410000086,3.440000057,3.289999962,,
Austria,AUT,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,6.880000114,6.739999771,6.610000134,6.690000057,6.550000191,6.25,5.909999847,5.679999828,5.800000191,5.429999828,5.5,5.28000021,4.929999828,5.269999981,5.210000038,5.449999809,5.269999981,5.429999828,5.400000095,5.179999828,5.050000191,4.920000076,5.079999924,4.820000172,4.71999979,4.150000095,4.050000191,4.070000172,,
Azerbaijan,AZE,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.47000122,37.77000046,37.72000122,39.20999908,39.81999969,40.02000046,38.86000061,37.93000031,37.70000076,36.56000137,37.47999954,40.93999863,40.91999817,40.90999985,41.09999847,36.09000015,35.31000137,38.56000137,32.52999878,32.40999985,32.18999863,31.73999977,31.05999947,31.20000076,30.97999954,30.95000076,30.90999985,30.90999985,30.56999969,,
Burundi,BDI,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.91999817,86.93000031,86.98999786,87.01000214,87.15000153,87.40000153,87.40000153,87.15000153,86.76999664,86.37000275,85.93000031,85.45999908,84.98999786,84.83999634,84.16000366,83.56999969,82.83999634,82.26999664,81.58000183,80.90000153,80.13999939,79.31999969,78.58999634,77.76999664,77.93000031,77.97000122,78.05000305,78.06999969,78.09999847,,
Belgium,BEL,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.279999971,3.160000086,3.069999933,3.369999886,3.079999924,3.140000105,3.049999952,2.700000048,2.690000057,2.430000067,1.690000057,2.299999952,2.220000029,2.710000038,2.470000029,2.480000019,2.289999962,1.970000029,1.889999986,1.730000019,1.639999986,1.570000052,1.799999952,1.549999952,1.559999943,1.679999948,1.549999952,1.299999952,1.169999957,,
Benin,BEN,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.63000107,55.52999878,55.47999954,54.88000107,54.75,54.70999908,54.50999832,54.43000031,54.13999939,53.81000137,53.47999954,53.29999924,52.99000168,52.88000107,52.70999908,52.49000168,52.09000015,51.74000168,51.5,51.20000076,50.81000137,50.34999847,49.65999985,49.06000137,48.68999863,48.54000092,47.95000076,47.25,46.49000168,,
Burkina Faso,BFA,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.56999969,91.47000122,91.31999969,91.13999939,90.26000214,89.26000214,88.08999634,86.91000366,85.40000153,83.90000153,82.27999878,80.41999817,78.16999817,75.69000244,73.11000061,69.94999695,66.56999969,63.38999939,59.43000031,55.13999939,50.58000183,45.97999954,41.36000061,36.84999847,35.52000046,33.97999954,32.40000153,30.78000069,30.06999969,,
Bangladesh,BGD,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.01000214,63.38000107,62.61999893,61.81999969,60.79999924,59.74000168,60.20000076,60.45999908,60.65999985,60.72999954,57.90999985,55.06000137,52,48.83000183,45.41999817,42.04000092,41.72999954,41.5,41.36000061,41.02999878,39.95000076,38.86999893,37.86999893,36.84000015,35.72999954,34.65000153,32.56000137,31.29000092,30.13999939,,
Bulgaria,BGR,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.30999947,20.73999977,20.05999947,19.39999962,18.43000031,17.46999931,18.53000069,16.65999985,16.31999969,15.42000008,12.02000046,13.02000046,13.59000015,12.89000034,10.73999977,9.829999924,9.170000076,8.899999619,8.579999924,8.220000267,8.529999733,8.380000114,8.649999619,9.180000305,9.090000153,8.93999958,9.170000076,8.600000381,8.630000114,,
Bahrain,BHR,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.890000105,2.779999971,2.680000067,2.569999933,2.480000019,2.390000105,2.289999962,2.210000038,2.119999886,2.029999971,1.940000057,1.879999995,1.820000052,1.75,1.679999948,1.600000024,1.529999971,1.460000038,1.419999957,1.350000024,1.360000014,1.360000014,1.360000014,1.350000024,1.350000024,1.299999952,1.25,1.200000048,1.159999967,,
"Bahamas, The",BHS,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.510000229,8.449999809,8.930000305,8.640000343,7.150000095,8.090000153,5.460000038,5.510000229,6.739999771,6.769999981,6.78000021,5.599999905,5.179999828,8.06000042,6.329999924,4.360000134,4.170000076,4.909999847,5.03000021,4.71999979,4.599999905,4.599999905,4.510000229,4.349999905,4.25,4.119999886,4.050000191,3.99000001,3.890000105,,
Bosnia and Herzegovina,BIH,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.91999817,33.93000031,33.72999954,32.84000015,31.55999947,29.79999924,27.93000031,26.42000008,25.01000023,23.63999939,23.02000046,22.20000076,21.52000046,21.12000084,20.40999985,19.77000046,19.02000046,19.64999962,18.56999969,17.89999962,18.79999924,19.30999947,18.64999962,16.79999924,17.40999985,18.06999969,16.71999931,15.52000046,16.44000053,,
Belarus,BLR,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.30999947,19.92000008,19.82999992,20.02000046,20.59000015,20.59000015,20.21999931,19.86000061,19.81999969,19.48999977,18.82999992,18.5,17.84000015,17.25,16.61000061,16.04000092,15.43999958,14.90999985,14.61999989,14.13000011,13.68999958,13.43999958,13.15999985,12.96000004,12.80000019,12.86999989,14.17000008,14.89000034,14.55000019,,
Belize,BLZ,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.09000015,32.06999969,31.89999962,30.67000008,35.58000183,38.25999832,39.36999893,33.13999939,36.34999847,34.84000015,33.50999832,32.20000076,30.57999992,29.14999962,27.69000053,27.56999969,27.54999924,27.30999947,27.17000008,26.96999931,26.81999969,26.56999969,26.34000015,25.85000038,25.89999962,26.78000069,24.62000084,24.22999954,24.06999969,,
Bermuda,BMU,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bolivia,BOL,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.91999817,41.86999893,41.70999908,41.52000046,41.25,41.04000092,41,40.5,39.93999863,40.18000031,45.61999893,44.79000092,35.58000183,35.56999969,38.29000092,39.63000107,34.56000137,31.12000084,29.59000015,29.54000092,29.34000015,28.17000008,29.26000023,30.47999954,27.54000092,30.04999924,30.39999962,31.04000092,30.72999954,,
Brazil,BRA,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.72999954,24.82999992,24.43000031,23.95999908,23.20999908,22.23999977,21.81999969,20.94000053,21.57999992,20.76000023,20.04999924,20,20.51000023,21.28000069,20.47999954,19.43000031,18.51000023,17.62999916,17.55999947,16.59000015,15.81999969,15.42000008,15.07999992,14.02000046,13.94999981,14.05000019,13.27999973,13.06000042,12.81000042,,
Barbados,BRB,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.53000021,8,6.510000229,6.190000057,5.619999886,6.239999771,5.670000076,5.170000076,5.199999809,4.989999771,4.809999943,4.920000076,5.480000019,4.28000021,4.389999866,4.5,3.519999981,3.109999895,3.829999924,3.769999981,4.28000021,3.460000038,3.480000019,4.079999924,4.21999979,3.849999905,3.779999971,3.74000001,3.690000057,,
Brunei Darussalam,BRN,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.220000029,2.079999924,1.950000048,1.840000033,1.710000038,1.629999995,1.559999943,1.460000038,1.409999967,1.350000024,1.25999999,1.200000048,1.139999986,1.090000033,1.039999962,0.980000019,0.920000017,0.879999995,0.819999993,0.779999971,0.74000001,0.699999988,0.660000026,0.629999995,0.949999988,1.409999967,2.029999971,1.440000057,2.849999905,,
Bhutan,BTN,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.93999863,63.66999817,63.45000076,63.13000107,62.75,62.25,61.84999847,61.45000076,60.84000015,60.06999969,59.25,58.31999969,57.70000076,57.09000015,56.36000061,55.86999893,55.81999969,56.02000046,55.61999893,54.86999893,54.20999908,51.20999908,49.49000168,50,52.29000092,51.29999924,50.68000031,50.49000168,50.20999908,,
Botswana,BWA,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.52000046,19.32999992,19.31999969,19.27000046,18.87999916,18.5,22.10000038,26.38999939,24.25,22.09000015,24.20999908,26.05999947,28.05999947,28.47999954,28.72999954,28.80999947,28.80999947,28.93000031,29.12999916,28.55999947,28.03000069,27.60000038,26.70999908,26.13999939,25.94000053,25.37000084,24.92000008,24.38999939,23.94000053,,
Central African Republic,CAF,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.25,71.47000122,71.54000092,71.52999878,71.47000122,71.84999847,71.87999725,71.80999756,71.54000092,71.70999908,71.62000275,71.48999786,71.91999817,71.58000183,71.44000244,71.08000183,70.76000214,70.52999878,70,69.66000366,69.41999817,69.01000214,69.62000275,69.31999969,68.98999786,68.59999847,68.13999939,67.79000092,67.54000092,,
Canada,CAN,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.389999866,4.400000095,4.389999866,4.210000038,4,3.950000048,3.809999943,3.769999981,3.529999971,3.24000001,2.859999895,2.769999981,2.789999962,2.670000076,2.789999962,2.75,2.619999886,2.589999914,2.650000095,2.440000057,2.410000086,2.329999924,2.400000095,2.309999943,2.210000038,2.119999886,2.019999981,1.99000001,1.970000029,,
Central Europe and the Baltics,CEB,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.52578251,21.8848225,22.22031504,22.29056107,21.72464982,21.0994837,21.59678734,21.28375702,21.38956545,21.37801363,20.76020969,19.32836432,18.87565285,17.45976666,16.71331074,15.51871233,14.42566016,13.46213104,13.41096888,13.95345517,13.5198037,13.63436942,13.30344656,12.98559865,12.55121328,11.59350613,11.37053388,10.79247962,10.3568137,,
Switzerland,CHE,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.539999962,4.349999905,4.739999771,4.650000095,4.96999979,5.190000057,5.300000191,5.260000229,5.670000076,5.510000229,5.119999886,5.059999943,5.039999962,4.730000019,4.78000021,4.730000019,5,4.369999886,3.940000057,4.139999866,4.070000172,4.019999981,4.179999828,4.329999924,3.930000067,3.799999952,3.559999943,3.440000057,3.119999886,,
Channel Islands,CHI,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.119999886,6.070000172,6,5.909999847,5.809999943,5.710000038,5.590000153,5.46999979,5.329999924,5.159999847,5.099999905,5.059999943,5.039999962,4.940000057,4.829999924,4.670000076,4.489999771,4.429999828,4.420000076,4.329999924,4.21999979,4.119999886,4.010000229,3.890000105,3.779999971,3.680000067,3.589999914,3.50999999,3.430000067,,
Chile,CHL,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.04999924,23.61000061,21.54999924,21.37999916,20.79000092,20.30999947,19.39999962,19.46999931,19.44000053,19.52000046,18.19000053,18,18.20999908,17.67000008,17.26000023,16.82999992,16.20000076,15.48999977,14.82999992,14.11999989,13.68999958,13.34000015,12.73999977,12.81999969,12.75,12.69999981,12.03999996,12.11999989,12.03999996,,
China,CHN,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.68999863,62.34999847,60.22999954,58.31000137,56.38000107,54.77999878,54.00999832,53.75,53.75999832,53.33000183,53.09999847,52.84000015,51.75999832,49.91999817,47.72999954,45.47999954,43.63999939,42.41999817,40.84000015,39.34999847,37.49000168,36.29000092,34.20999908,32.36000061,31.40999985,30.47999954,29.64999962,28.65999985,27.94000053,,
Cote d'Ivoire,CIV,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.68999863,52.75999832,52.84000015,52.86999893,52.61999893,52.29999924,52.09000015,51.86000061,51.75999832,51.93000031,51.99000168,52.13000107,52.22000122,52.00999832,51.79000092,51.59999847,51.34999847,51.04999924,50.63999939,50.41999817,50.77000046,49.63999939,48.54999924,48.40000153,48.31999969,48.36999893,48.31999969,47.40999985,46.61999893,,
Cameroon,CMR,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.88000107,64.12999725,64.56999969,64.59999847,64.52999878,64.37999725,64.12000275,63.83000183,63.45999908,63.13999939,62.90000153,61.25999832,59.72999954,58.06999969,56.86999893,55.52999878,54.06999969,52.56999969,51.20000076,49.68000031,47.97999954,46.20999908,44.36000061,42.63999939,41.93999863,41.33000183,40.79000092,40.25,39.79000092,,
"Congo, Dem. Rep.",COD,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.43999863,63.99000168,64.5,64.93000031,65.02999878,64.40000153,65.30000305,65.43000031,65.95999908,65.48000336,65.65000153,65.15000153,64.81999969,64.26000214,63.72000122,63.40000153,63,62.68000031,62.52999878,61.93000031,61.43000031,60.91999817,60.20999908,59.40999985,58.81999969,58.63999939,58.31000137,57.77000046,57.43000031,,
"Congo, Rep.",COG,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.43999863,40.43000031,40.54000092,40.88000107,40.81000137,40.66999817,40.79000092,40.65999985,40.93999863,40.38000107,40.11000061,39.74000168,39.72000122,39.43000031,38.75999832,38.24000168,38.47000122,38.00999832,37.40999985,36.54999924,36.16999817,35.75,35.40000153,34.75999832,34.52999878,34.79999924,34.99000168,34.86999893,34.95000076,,
Colombia,COL,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.88000107,33.66999817,33.49000168,33.08000183,33.02000046,32.65999985,32.31999969,32.20999908,32.40000153,32.41999817,32.29000092,31.92000008,31.43000031,30.48999977,29.84000015,28.80999947,27.81999969,27.30999947,26.88999939,26.20999908,25.29999924,24.39999962,23.47999954,22.90999985,22.37999916,22.36000061,22.87999916,23.06999969,22.30999947,,
Comoros,COM,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.86000061,53.72999954,53.68000031,53.84999847,53.79000092,53.79999924,53.59999847,53.45000076,53.22999954,52.75999832,52.36999893,51.90999985,51.45999908,50.88000107,49.81999969,48.75,47.34000015,46.15999985,45.11999893,43.97000122,42.77000046,41.56999969,40.34000015,39.09999847,38.52000046,37.93000031,37.41999817,36.81000137,36.34999847,,
Cabo Verde,CPV,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.5,35.95999908,35.47000122,34.61999893,33.77000046,32.95000076,32.04999924,30.98999977,29.93000031,28.64999962,28.03000069,27.19000053,26.42000008,25.29000092,24.37999916,23.40999985,22.19000053,21.38999939,21.07999992,20.62999916,20.12000084,19.80999947,19.51000023,19.22999954,18.93000031,18.43000031,17.98999977,16.06999969,14.69999981,,
Costa Rica,CRI,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.51000023,23.28000069,23.23999977,22.95000076,23.39999962,23.12999916,23.01000023,23.04999924,22.53000069,22.10000038,21.79000092,22.01000023,21.01000023,20.35000038,20.86000061,19.27000046,17.81999969,17.14999962,16.75,16,15.30000019,14.93000031,14.34000015,15.67000008,17.36000061,16.94000053,17.35000038,17.27000046,16.71999931,,
Caribbean small states,CSS,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.35340047,27.14218856,26.12296545,25.8289062,24.6487299,23.88721403,22.5966637,21.64145296,21.63201433,21.11743937,20.98829382,20.06678193,20.16808759,18.4210487,18.03720175,18.1244619,17.75598801,17.62856459,17.55360967,17.2742037,17.02606944,17.37202751,17.18923743,17.35642908,16.78785764,15.85332717,15.67208706,15.34674665,14.82526195,,
Cuba,CUB,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.01000023,31.48999977,32.24000168,31.73999977,31.28000069,31.19000053,31.22999954,32.74000168,33.88999939,33.97000122,32.74000168,31.47999954,30.23999977,28.94000053,27.60000038,26.25,25.03000069,24.78000069,25.22999954,24.94000053,26.48999977,26.22999954,25.38999939,25.62999916,25.34000015,24.94000053,24.52000046,24.10000038,23.72999954,,
Curacao,CUW,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.68000031,11.51000023,11.47000027,11.25,11.02999973,9.869999886,8.729999542,7.699999809,6.75,5.929999828,5.46999979,6,6.139999866,5.889999866,5.650000095,5.269999981,5.909999847,5.440000057,4.710000038,4.869999886,5.050000191,3.799999952,4.300000191,6.489999771,5.670000076,5.349999905,3.769999981,3.130000114,3.359999895,,
Czech Republic,CZE,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.31000042,9.270000458,9.010000229,7.929999828,7.570000172,7.28000021,6.949999809,6.639999866,6.409999847,6.320000172,6.03000021,6.010000229,5.519999981,5.420000076,4.860000134,4.510000229,4.380000114,3.829999924,3.789999962,3.980000019,3.829999924,3.900000095,3.769999981,3.599999905,3.930000067,3.829999924,3.609999895,3.630000114,3.410000086,,
